model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date,model_type
DSMPG-bayes,CZ,Cases,2021-04-05,1,1591.8047826087,1052.71782608696,539.086956521739,0,0.0495652173913044,-0.5,2795,2021-04-10,semi
DSMPG-bayes,DE,Cases,2021-04-05,1,6041.76130434783,5983.15260869565,0,58.6086956521739,0.397391304347826,0.1,1348,2021-04-10,semi
DSMPG-bayes,FR,Cases,2021-04-05,1,104181.5,13018.5869565217,0,91162.9130434783,-0.559130434782609,1,141597,2021-04-10,semi
DSMPG-bayes,PL,Cases,2021-04-05,1,22622.9095652174,4534.77913043478,0,18088.1304347826,-0.385217391304348,0.95,36899,2021-04-10,semi
DSMPG-bayes,CZ,Cases,2021-04-05,2,2411.79608695652,1365.27434782609,1046.52173913043,0,0.0495652173913044,-0.5,4586,2021-04-17,semi
DSMPG-bayes,DE,Cases,2021-04-05,2,14980.8791304348,10811.9660869565,4168.91304347826,0,0.136521739130435,-0.4,25091,2021-04-17,semi
DSMPG-bayes,FR,Cases,2021-04-05,2,40569.01,24814.6186956522,0,15754.3913043478,-0.0373913043478261,0.6,67777,2021-04-17,semi
DSMPG-bayes,PL,Cases,2021-04-05,2,17348.1308695652,9657.69608695652,0,7690.4347826087,-0.0373913043478261,0.6,30700,2021-04-17,semi
DSMPG-bayes,CZ,Cases,2021-04-05,3,2668.42956521739,1504.64695652174,1163.78260869565,0,0.0495652173913044,-0.5,5043,2021-04-24,semi
DSMPG-bayes,DE,Cases,2021-04-05,3,18567.1,16626.447826087,1940.65217391304,0,0.223478260869565,-0.3,20869,2021-04-24,semi
DSMPG-bayes,FR,Cases,2021-04-05,3,144922.146086957,41934.667826087,0,102987.47826087,-0.385217391304348,0.95,226846,2021-04-24,semi
DSMPG-bayes,PL,Cases,2021-04-05,3,36540.0239130435,15005.197826087,0,21534.8260869565,-0.211304347826087,0.8,61915,2021-04-24,semi
DSMPG-bayes,CZ,Cases,2021-04-05,4,2960.03347826087,1558.07695652174,1401.95652173913,0,-0.0373913043478261,-0.6,5679,2021-05-01,semi
DSMPG-bayes,DE,Cases,2021-04-05,4,24703.9243478261,23201.8808695652,1502.04347826087,0,0.310434782608696,-0.2,20019,2021-05-01,semi
DSMPG-bayes,FR,Cases,2021-04-05,4,212687.289130435,63064.4630434783,0,149622.826086957,-0.385217391304348,0.95,320557,2021-05-01,semi
DSMPG-bayes,PL,Cases,2021-04-05,4,48599.6613043478,20475.7047826087,0,28123.9565217391,-0.298260869565217,0.9,77197,2021-05-01,semi
DSMPG-bayes,CZ,Cases,2021-04-12,1,1061.76869565217,904.073043478261,0,157.695652173913,0.223478260869565,0.3,1329,2021-04-17,semi
DSMPG-bayes,DE,Cases,2021-04-12,1,6155.66086956522,5844.8347826087,310.826086956522,0,0.310434782608696,-0.2,4623,2021-04-17,semi
DSMPG-bayes,FR,Cases,2021-04-12,1,45527.9195652174,32594.6152173913,0,12933.3043478261,0.0495652173913044,0.5,68422,2021-04-17,semi
DSMPG-bayes,PL,Cases,2021-04-12,1,26808.8656521739,5756.7352173913,0,21052.1304347826,-0.472173913043478,0.98,41093,2021-04-17,semi
DSMPG-bayes,CZ,Cases,2021-04-12,2,1364.0047826087,1326.65695652174,0,37.3478260869565,0.310434782608696,0.2,763,2021-04-24,semi
DSMPG-bayes,DE,Cases,2021-04-12,2,11492.7552173913,11289.7552173913,0,203,0.397391304347826,0.1,4669,2021-04-24,semi
DSMPG-bayes,FR,Cases,2021-04-12,2,152143.227826087,57332.227826087,0,94811,-0.298260869565217,0.9,231491,2021-04-24,semi
DSMPG-bayes,PL,Cases,2021-04-12,2,57570.01,13235.2708695652,0,44334.7391304348,-0.559130434782609,1,83253,2021-04-24,semi
DSMPG-bayes,CZ,Cases,2021-04-12,3,1672.54130434783,1652.28043478261,20.2608695652174,0,0.397391304347826,-0.1,466,2021-05-01,semi
DSMPG-bayes,DE,Cases,2021-04-12,3,19295.5095652174,18615.0313043478,0,680.478260869565,0.310434782608696,0.2,11039,2021-05-01,semi
DSMPG-bayes,FR,Cases,2021-04-12,3,234353.95173913,92909.43,0,141444.52173913,-0.385217391304348,0.95,335034,2021-05-01,semi
DSMPG-bayes,PL,Cases,2021-04-12,3,74178.11,22754.3708695652,0,51423.7391304348,-0.559130434782609,1,104104,2021-05-01,semi
DSMPG-bayes,CZ,Cases,2021-04-12,4,1892.85391304348,1891.54956521739,1.30434782608696,0,0.397391304347826,-0.1,30,2021-05-08,semi
DSMPG-bayes,DE,Cases,2021-04-12,4,34109.9213043478,28094.6604347826,0,6015.26086956522,0.136521739130435,0.4,39903,2021-05-08,semi
DSMPG-bayes,FR,Cases,2021-04-12,4,316577.084782609,130558.084782609,0,186019,-0.385217391304348,0.95,433851,2021-05-08,semi
DSMPG-bayes,PL,Cases,2021-04-12,4,86495.087826087,34558.0443478261,0,51937.0434782609,-0.472173913043478,0.98,114696,2021-05-08,semi
DSMPG-bayes,CZ,Cases,2021-04-19,1,840.522608695652,646.566086956522,193.95652173913,0,0.136521739130435,-0.4,1321,2021-04-24,semi
DSMPG-bayes,DE,Cases,2021-04-19,1,11287.0986956522,6010.09869565217,0,5277,-0.0373913043478261,0.6,20601,2021-04-24,semi
DSMPG-bayes,FR,Cases,2021-04-19,1,14766.0595652174,9579.6247826087,0,5186.4347826087,0.0495652173913044,0.5,25546,2021-04-24,semi
DSMPG-bayes,PL,Cases,2021-04-19,1,2951.26652173913,2444.13608695652,0,507.130434782609,0.223478260869565,0.3,4010,2021-04-24,semi
DSMPG-bayes,CZ,Cases,2021-04-19,2,1454.01913043478,851.888695652174,602.130434782609,0,0.0495652173913044,-0.5,2703,2021-05-01,semi
DSMPG-bayes,DE,Cases,2021-04-19,2,17812.2586956522,11476.997826087,0,6335.26086956522,0.0495652173913044,0.5,30043,2021-05-01,semi
DSMPG-bayes,FR,Cases,2021-04-19,2,35380.7073913044,15707.9247826087,0,19672.7826086957,-0.124347826086957,0.7,64690,2021-05-01,semi
DSMPG-bayes,PL,Cases,2021-04-19,2,5384.75434782609,3880.62391304348,0,1504.13043478261,0.136521739130435,0.4,8569,2021-05-01,semi
DSMPG-bayes,CZ,Cases,2021-04-19,3,1393.52043478261,978.911739130435,414.608695652174,0,0.136521739130435,-0.4,2342,2021-05-08,semi
DSMPG-bayes,DE,Cases,2021-04-19,3,35949.6017391304,18901.2539130435,0,17048.347826087,-0.124347826086957,0.7,61320,2021-05-08,semi
DSMPG-bayes,FR,Cases,2021-04-19,3,58760.5613043478,22478.3004347826,0,36282.2608695652,-0.211304347826087,0.8,102032,2021-05-08,semi
DSMPG-bayes,PL,Cases,2021-04-19,3,6259.51260869565,4677.46913043478,0,1582.04347826087,0.136521739130435,0.4,9001,2021-05-08,semi
DSMPG-bayes,CZ,Cases,2021-04-19,4,1134.32260869565,1046.14869565217,88.1739130434783,0,0.310434782608696,-0.2,1038,2021-05-15,semi
DSMPG-bayes,DE,Cases,2021-04-19,4,67646.4408695652,27697.0930434783,0,39949.347826087,-0.298260869565217,0.9,108275,2021-05-15,semi
DSMPG-bayes,FR,Cases,2021-04-19,4,73090.0817391304,29469.9513043478,0,43620.1304347826,-0.211304347826087,0.8,123477,2021-05-15,semi
DSMPG-bayes,PL,Cases,2021-04-19,4,5951.59869565217,5150.51173913044,0,801.086956521739,0.223478260869565,0.3,6223,2021-05-15,semi
DSMPG-bayes,DE,Cases,2021-04-26,1,18122.3273913044,5786.93608695652,0,12335.3913043478,-0.211304347826087,0.8,32394,2021-05-01,semi
DSMPG-bayes,FR,Cases,2021-04-26,1,13692.36,8291.14260869565,0,5401.21739130435,-0.0373913043478261,0.6,24262,2021-05-01,semi
DSMPG-bayes,PL,Cases,2021-04-26,1,1681.04086956522,1414.60608695652,266.434782608696,0,0.223478260869565,-0.3,2232,2021-05-01,semi
DSMPG-bayes,DE,Cases,2021-04-26,2,38468.9573913044,10325.087826087,0,28143.8695652174,-0.298260869565217,0.9,64131,2021-05-08,semi
DSMPG-bayes,FR,Cases,2021-04-26,2,29274.0165217391,12946.4947826087,0,16327.5217391304,-0.124347826086957,0.7,52621,2021-05-08,semi
DSMPG-bayes,PL,Cases,2021-04-26,2,2148.80695652174,1991.76347826087,157.04347826087,0,0.310434782608696,-0.2,1948,2021-05-08,semi
DSMPG-bayes,DE,Cases,2021-04-26,3,73184.4826086957,16261.3956521739,0,56923.0869565218,-0.472173913043478,0.98,112171,2021-05-15,semi
DSMPG-bayes,FR,Cases,2021-04-26,3,37488.6152173913,17970.6152173913,0,19518,-0.124347826086957,0.7,65366,2021-05-15,semi
DSMPG-bayes,PL,Cases,2021-04-26,3,2724.24217391304,2210.67695652174,513.565217391304,0,0.223478260869565,-0.3,3716,2021-05-15,semi
DSMPG-bayes,DE,Cases,2021-04-26,4,81215.8856521739,23172.1465217391,0,58043.7391304348,-0.385217391304348,0.95,126752,2021-05-22,semi
DSMPG-bayes,PL,Cases,2021-04-26,4,2357.53130434783,2343.7052173913,0,13.8260869565217,0.397391304347826,0.1,318,2021-05-22,semi
EuroCOVIDhub-baseline,CZ,Cases,2021-03-15,1,8547.59391304348,727.593913043478,0,7820,-0.298260869565217,0.9,12646,2021-03-20,baseline
EuroCOVIDhub-baseline,DE,Cases,2021-03-15,1,14905.6252173913,1369.66869565217,13535.9565217391,0,-0.298260869565217,-0.9,22215,2021-03-20,baseline
EuroCOVIDhub-baseline,FR,Cases,2021-03-15,1,30358.4982608696,2598.62869565217,27759.8695652174,0,-0.298260869565217,-0.9,43429,2021-03-20,baseline
EuroCOVIDhub-baseline,GB,Cases,2021-03-15,1,3224.36869565217,2475.76,0,748.608695652174,0.0495652173913044,0.5,3026,2021-03-20,baseline
EuroCOVIDhub-baseline,PL,Cases,2021-03-15,1,30554.8773913044,865.70347826087,29689.1739130435,0,-0.472173913043478,-0.98,39325,2021-03-20,baseline
EuroCOVIDhub-baseline,CZ,Deaths,2021-03-15,1,49.9469565217391,11.164347826087,0,38.7826086956522,-0.124347826086957,0.7,78,2021-03-20,baseline
EuroCOVIDhub-baseline,DE,Deaths,2021-03-15,1,72.4478260869565,46.2739130434783,0,26.1739130434783,0.0495652173913044,0.5,80,2021-03-20,baseline
EuroCOVIDhub-baseline,FR,Deaths,2021-03-15,1,68.2086956521739,59.3826086956522,8.82608695652174,0,0.136521739130435,-0.4,51,2021-03-20,baseline
EuroCOVIDhub-baseline,GB,Deaths,2021-03-15,1,238.394347826087,89.7421739130435,0,148.652173913043,-0.0373913043478261,0.6,387,2021-03-20,baseline
EuroCOVIDhub-baseline,PL,Deaths,2021-03-15,1,112.785217391304,21.1330434782609,91.6521739130435,0,-0.124347826086957,-0.7,182,2021-03-20,baseline
EuroCOVIDhub-baseline,CZ,Cases,2021-03-15,2,19390.58,1608.36260869565,0,17782.2173913044,-0.472173913043478,0.98,28329,2021-03-27,baseline
EuroCOVIDhub-baseline,DE,Cases,2021-03-15,2,41834.2408695652,2772.50173913044,39061.7391304348,0,-0.559130434782609,-1,55420,2021-03-27,baseline
EuroCOVIDhub-baseline,FR,Cases,2021-03-15,2,63410.1556521739,5391.8947826087,58018.2608695652,0,-0.385217391304348,-0.95,92906,2021-03-27,baseline
EuroCOVIDhub-baseline,GB,Cases,2021-03-15,2,5436.73826086957,5202.99913043478,0,233.739130434783,0.223478260869565,0.3,2568,2021-03-27,baseline
EuroCOVIDhub-baseline,PL,Cases,2021-03-15,2,63738.1182608696,2067.85739130435,61670.2608695652,0,-0.559130434782609,-1,77010,2021-03-27,baseline
EuroCOVIDhub-baseline,CZ,Deaths,2021-03-15,2,173.379565217391,24.6404347826087,0,148.739130434783,-0.298260869565217,0.9,277,2021-03-27,baseline
EuroCOVIDhub-baseline,DE,Deaths,2021-03-15,2,143.175652173913,95.4365217391304,0,47.7391304347826,0.136521739130435,0.4,210,2021-03-27,baseline
EuroCOVIDhub-baseline,FR,Deaths,2021-03-15,2,308.103913043478,118.277826086957,189.826086956522,0,-0.124347826086957,-0.7,542,2021-03-27,baseline
EuroCOVIDhub-baseline,GB,Deaths,2021-03-15,2,332.458260869565,175.675652173913,0,156.782608695652,0.0495652173913044,0.5,594,2021-03-27,baseline
EuroCOVIDhub-baseline,PL,Deaths,2021-03-15,2,465.04347826087,44.9130434782609,420.130434782609,0,-0.385217391304348,-0.95,685,2021-03-27,baseline
EuroCOVIDhub-baseline,CZ,Cases,2021-03-15,3,29857.382173913,2435.94739130435,0,27421.4347826087,-0.559130434782609,1,41231,2021-04-03,baseline
EuroCOVIDhub-baseline,DE,Cases,2021-03-15,3,21576.0956521739,3917.70434782609,17658.3913043478,0,-0.298260869565217,-0.9,35391,2021-04-03,baseline
EuroCOVIDhub-baseline,FR,Cases,2021-03-15,3,41375.6769565217,7927.0247826087,33448.6521739131,0,-0.211304347826087,-0.8,68323,2021-04-03,baseline
EuroCOVIDhub-baseline,GB,Cases,2021-03-15,3,9717.32869565217,7534.98086956522,0,2182.34782608696,0.136521739130435,0.4,12566,2021-04-03,baseline
EuroCOVIDhub-baseline,PL,Cases,2021-03-15,3,69636.0652173913,3166.9347826087,66469.1304347826,0,-0.559130434782609,-1,85844,2021-04-03,baseline
EuroCOVIDhub-baseline,CZ,Deaths,2021-03-15,3,287.483913043478,36.0926086956522,0,251.391304347826,-0.472173913043478,0.98,436,2021-04-03,baseline
EuroCOVIDhub-baseline,DE,Deaths,2021-03-15,3,193.943913043478,129.117826086957,0,64.8260869565218,0.136521739130435,0.4,323,2021-04-03,baseline
EuroCOVIDhub-baseline,FR,Deaths,2021-03-15,3,189.575652173913,166.053913043478,23.5217391304348,0,0.223478260869565,-0.3,195,2021-04-03,baseline
EuroCOVIDhub-baseline,GB,Deaths,2021-03-15,3,425.561304347826,235.387391304348,0,190.173913043478,-0.0373913043478261,0.6,792,2021-04-03,baseline
EuroCOVIDhub-baseline,PL,Deaths,2021-03-15,3,784.696521739131,64.1313043478261,720.565217391304,0,-0.559130434782609,-1,1075,2021-04-03,baseline
EuroCOVIDhub-baseline,CZ,Cases,2021-03-15,4,38515.7352173913,3135.03956521739,0,35380.6956521739,-0.559130434782609,1,51706,2021-04-10,baseline
EuroCOVIDhub-baseline,DE,Cases,2021-03-15,4,37045.9591304348,4848.82869565217,32197.1304347826,0,-0.472173913043478,-0.98,55710,2021-04-10,baseline
EuroCOVIDhub-baseline,FR,Cases,2021-03-15,4,20601.7404347826,10240.3056521739,10361.4347826087,0,-0.0373913043478261,-0.6,34815,2021-04-10,baseline
EuroCOVIDhub-baseline,GB,Cases,2021-03-15,4,16575.1595652174,9426.76826086957,0,7148.39130434783,0.0495652173913044,0.5,29523,2021-04-10,baseline
EuroCOVIDhub-baseline,PL,Cases,2021-03-15,4,16954.2352173913,4099.14826086957,12855.0869565217,0,-0.211304347826087,-0.8,29299,2021-04-10,baseline
EuroCOVIDhub-baseline,CZ,Deaths,2021-03-15,4,477.459130434783,45.3721739130435,0,432.086956521739,-0.559130434782609,1,658,2021-04-10,baseline
EuroCOVIDhub-baseline,DE,Deaths,2021-03-15,4,156.490869565217,155.360434782609,0,1.1304347826087,0.397391304347826,0.1,26,2021-04-10,baseline
EuroCOVIDhub-baseline,FR,Deaths,2021-03-15,4,247.361304347826,204.187391304348,43.1739130434783,0,0.223478260869565,-0.3,319,2021-04-10,baseline
EuroCOVIDhub-baseline,GB,Deaths,2021-03-15,4,435.01652173913,277.668695652174,0,157.347826086957,0.0495652173913044,0.5,791,2021-04-10,baseline
EuroCOVIDhub-baseline,PL,Deaths,2021-03-15,4,1195.91217391304,80.6078260869565,1115.30434782609,0,-0.559130434782609,-1,1530,2021-04-10,baseline
EuroCOVIDhub-baseline,CZ,Cases,2021-03-22,1,10665.892173913,762.28347826087,0,9903.60869565217,-0.298260869565217,0.9,15683,2021-03-27,baseline
EuroCOVIDhub-baseline,DE,Cases,2021-03-22,1,15907.5373913044,1456.84173913044,14450.6956521739,0,-0.298260869565217,-0.9,23764,2021-03-27,baseline
EuroCOVIDhub-baseline,FR,Cases,2021-03-22,1,34382.6086956522,2755.26086956522,31627.347826087,0,-0.298260869565217,-0.9,49477,2021-03-27,baseline
EuroCOVIDhub-baseline,GB,Cases,2021-03-22,1,2430.27826086957,2401.14782608696,29.1304347826087,0,0.310434782608696,-0.2,458,2021-03-27,baseline
EuroCOVIDhub-baseline,PL,Cases,2021-03-22,1,28301.44,950.787826086957,27350.652173913,0,-0.385217391304348,-0.95,37685,2021-03-27,baseline
EuroCOVIDhub-baseline,CZ,Deaths,2021-03-22,1,132.494782608696,11.2339130434783,0,121.260869565217,-0.298260869565217,0.9,199,2021-03-27,baseline
EuroCOVIDhub-baseline,DE,Deaths,2021-03-22,1,94.2565217391304,45.1695652173913,0,49.0869565217391,-0.0373913043478261,0.6,129,2021-03-27,baseline
EuroCOVIDhub-baseline,FR,Deaths,2021-03-22,1,260.260869565217,58.0869565217391,202.173913043478,0,-0.211304347826087,-0.8,424,2021-03-27,baseline
EuroCOVIDhub-baseline,GB,Deaths,2021-03-22,1,151.291304347826,83.9434782608696,0,67.3478260869565,0.0495652173913044,0.5,207,2021-03-27,baseline
EuroCOVIDhub-baseline,PL,Deaths,2021-03-22,1,360.844347826087,21.3226086956522,339.521739130435,0,-0.472173913043478,-0.98,503,2021-03-27,baseline
EuroCOVIDhub-baseline,CZ,Cases,2021-03-22,2,19533.9456521739,1687.29347826087,0,17846.652173913,-0.472173913043478,0.98,28585,2021-04-03,baseline
EuroCOVIDhub-baseline,DE,Cases,2021-03-22,2,3535.96434782609,2918.87739130435,617.086956521739,0,0.136521739130435,-0.4,3735,2021-04-03,baseline
EuroCOVIDhub-baseline,FR,Cases,2021-03-22,2,15167.0708695652,5607.85347826087,9559.21739130435,0,-0.124347826086957,-0.7,24894,2021-04-03,baseline
EuroCOVIDhub-baseline,GB,Cases,2021-03-22,2,7209.42173913044,5062.63913043478,0,2146.78260869565,0.136521739130435,0.4,9540,2021-04-03,baseline
EuroCOVIDhub-baseline,PL,Cases,2021-03-22,2,32581.9534782609,2280.69260869565,30301.2608695652,0,-0.472173913043478,-0.98,46519,2021-04-03,baseline
EuroCOVIDhub-baseline,CZ,Deaths,2021-03-22,2,239.142608695652,24.8817391304348,0,214.260869565217,-0.472173913043478,0.98,358,2021-04-03,baseline
EuroCOVIDhub-baseline,DE,Deaths,2021-03-22,2,152.425217391304,93.4686956521739,0,58.9565217391304,0.0495652173913044,0.5,242,2021-04-03,baseline
EuroCOVIDhub-baseline,FR,Deaths,2021-03-22,2,124.434782608696,117.434782608696,7,0,0.310434782608696,-0.2,77,2021-04-03,baseline
EuroCOVIDhub-baseline,GB,Deaths,2021-03-22,2,248.457826086957,161.718695652174,0,86.7391304347826,0.136521739130435,0.4,405,2021-04-03,baseline
EuroCOVIDhub-baseline,PL,Deaths,2021-03-22,2,655.887826086957,45.3226086956522,610.565217391304,0,-0.559130434782609,-1,893,2021-04-03,baseline
EuroCOVIDhub-baseline,CZ,Cases,2021-03-22,3,27539.9991304348,2527.8252173913,0,25012.1739130435,-0.472173913043478,0.98,39060,2021-04-10,baseline
EuroCOVIDhub-baseline,DE,Cases,2021-03-22,3,13451.3243478261,4134.54173913043,9316.78260869565,0,-0.211304347826087,-0.8,24054,2021-04-10,baseline
EuroCOVIDhub-baseline,FR,Cases,2021-03-22,3,9341.82913043478,8236.87260869565,0,1104.95652173913,0.223478260869565,0.3,8614,2021-04-10,baseline
EuroCOVIDhub-baseline,GB,Cases,2021-03-22,3,15007.9360869565,7317.80565217391,0,7690.13043478261,-0.0373913043478261,0.6,26497,2021-04-10,baseline
EuroCOVIDhub-baseline,PL,Cases,2021-03-22,3,6280.61347826087,3466.61347826087,0,2814,0.0495652173913044,0.5,10026,2021-04-10,baseline
EuroCOVIDhub-baseline,CZ,Deaths,2021-03-22,3,424.64,35.944347826087,0,388.695652173913,-0.559130434782609,1,580,2021-04-10,baseline
EuroCOVIDhub-baseline,DE,Deaths,2021-03-22,3,131.22347826087,127.701739130435,3.52173913043478,0,0.310434782608696,-0.2,55,2021-04-10,baseline
EuroCOVIDhub-baseline,FR,Deaths,2021-03-22,3,189.734782608696,164.560869565217,25.1739130434783,0,0.223478260869565,-0.3,201,2021-04-10,baseline
EuroCOVIDhub-baseline,GB,Deaths,2021-03-22,3,271.258695652174,213.69347826087,0,57.5652173913044,0.223478260869565,0.3,404,2021-04-10,baseline
EuroCOVIDhub-baseline,PL,Deaths,2021-03-22,3,1058.29173913043,64.8134782608696,993.478260869565,0,-0.559130434782609,-1,1348,2021-04-10,baseline
EuroCOVIDhub-baseline,CZ,Cases,2021-03-22,4,31550.397826087,3216.18043478261,0,28334.2173913044,-0.472173913043478,0.98,44929,2021-04-17,baseline
EuroCOVIDhub-baseline,DE,Cases,2021-03-22,4,27897.0965217391,5101.87913043478,22795.2173913044,0,-0.385217391304348,-0.95,45484,2021-04-17,baseline
EuroCOVIDhub-baseline,FR,Cases,2021-03-22,4,71252.6752173913,10589.5447826087,60663.1304347826,0,-0.385217391304348,-0.95,112832,2021-04-17,baseline
EuroCOVIDhub-baseline,GB,Cases,2021-03-22,4,12776.277826087,9160.71260869565,0,3615.5652173913,0.136521739130435,0.4,19558,2021-04-17,baseline
EuroCOVIDhub-baseline,PL,Cases,2021-03-22,4,13565.087826087,4499.60956521739,0,9065.47826086957,-0.124347826086957,0.7,24364,2021-04-17,baseline
EuroCOVIDhub-baseline,CZ,Deaths,2021-03-22,4,606.377391304348,44.9426086956522,0,561.434782608696,-0.559130434782609,1,785,2021-04-17,baseline
EuroCOVIDhub-baseline,DE,Deaths,2021-03-22,4,183.258260869565,153.519130434783,29.7391304347826,0,0.223478260869565,-0.3,232,2021-04-17,baseline
EuroCOVIDhub-baseline,FR,Deaths,2021-03-22,4,211.280434782609,203.236956521739,8.04347826086957,0,0.310434782608696,-0.2,125,2021-04-17,baseline
EuroCOVIDhub-baseline,GB,Deaths,2021-03-22,4,311.443043478261,250.138695652174,0,61.304347826087,0.223478260869565,0.3,478,2021-04-17,baseline
EuroCOVIDhub-baseline,PL,Deaths,2021-03-22,4,1222.24086956522,81.4582608695652,1140.78260869565,0,-0.559130434782609,-1,1558,2021-04-17,baseline
EuroCOVIDhub-baseline,CZ,Cases,2021-03-29,1,8540.9147826087,785.871304347826,0,7755.04347826087,-0.298260869565217,0.9,12902,2021-04-03,baseline
EuroCOVIDhub-baseline,DE,Cases,2021-03-29,1,6524.73652173913,1467.3452173913,0,5057.39130434783,-0.211304347826087,0.8,10588,2021-04-03,baseline
EuroCOVIDhub-baseline,FR,Cases,2021-03-29,1,15849.1469565217,2988.84260869565,0,12860.3043478261,-0.211304347826087,0.8,24583,2021-04-03,baseline
EuroCOVIDhub-baseline,GB,Cases,2021-03-29,1,6448.92043478261,2333.44217391304,0,4115.47826086957,-0.124347826086957,0.7,9998,2021-04-03,baseline
EuroCOVIDhub-baseline,PL,Cases,2021-03-29,1,5799.86608695652,1033.34434782609,4766.52173913044,0,-0.211304347826087,-0.8,8834,2021-04-03,baseline
EuroCOVIDhub-baseline,CZ,Deaths,2021-03-29,1,101.249565217391,11.9017391304348,0,89.3478260869565,-0.211304347826087,0.8,159,2021-04-03,baseline
EuroCOVIDhub-baseline,DE,Deaths,2021-03-29,1,85.7147826086957,45.3669565217391,0,40.3478260869565,-0.0373913043478261,0.6,114,2021-04-03,baseline
EuroCOVIDhub-baseline,FR,Deaths,2021-03-29,1,210.855652173913,59.5947826086957,0,151.260869565217,-0.124347826086957,0.7,347,2021-04-03,baseline
